dataset,parent_id,parent_value,family,component,with_mean,with_median,with_std,without_mean,without_median,without_std,count_with,count_without
winequalitywhite,93011206-28f1-4071-a09d-e9f4508ca70d,0.45949009038129407,3,"fastICA(81,'deflation','arbitrary-variance','cube')",0.40336597064536533,0.40321382819051294,0.019723098738077323,0.36077197205574213,0.37995959816502267,0.06030296404593518,31,32
winequalitywhite,93011206-28f1-4071-a09d-e9f4508ca70d,0.45949009038129407,4,"pca(0.8947326171469987,True)",0.3636506590870589,0.3978612214405142,0.06333709544898707,0.3992461801278515,0.4000695597430516,0.019907967322719346,31,32
winequalitywhite,93011206-28f1-4071-a09d-e9f4508ca70d,0.45949009038129407,5,"robustScaler(False,False)",0.3809461805841306,0.3978612214405142,0.04993336790694447,0.38249114367756326,0.4003024400508127,0.04989407336386097,31,32
winequalitywhite,93011206-28f1-4071-a09d-e9f4508ca70d,0.45949009038129407,6,"extraTreesClassifier(50,'gini','sqrt',7,10,False,'balanced_subsample')",0.3817309237426997,0.3978612214405142,0.0499193884051709,,,,63,0
winequalitywhite,cb66c231-79d1-4068-ba22-3511e94386e4,0.4569151948825045,0,selectFwe(0.009081526616090027),0.370536159146233,0.3829527103653275,0.05881748567305859,0.358899682581889,0.3787931207039423,0.057136466153283556,31,32
winequalitywhite,cb66c231-79d1-4068-ba22-3511e94386e4,0.4569151948825045,1,maxAbsScaler(),0.3721764093891136,0.38106420598855345,0.05670994353763435,0.35731069015909833,0.38101181425936054,0.058807603119305135,31,32
winequalitywhite,cb66c231-79d1-4068-ba22-3511e94386e4,0.4569151948825045,2,"nystroem('poly',3.783720160104937,68,5,-0.255101474055488)",0.3665298029745936,0.38106420598855345,0.05545648676771396,0.3627808401231647,0.3826935137353607,0.060797709173320544,31,32
winequalitywhite,cb66c231-79d1-4068-ba22-3511e94386e4,0.4569151948825045,3,"fastICA(81,'deflation','arbitrary-variance','cube')",0.3923415546068013,0.3829527103653275,0.028514657881685022,0.33777570572946347,0.34408731499757644,0.06655696763098652,31,32
winequalitywhite,cb66c231-79d1-4068-ba22-3511e94386e4,0.4569151948825045,4,"pca(0.6086065440732548,False)",0.32888816167943297,0.31078753514314983,0.06304470432372795,0.3992461801278515,0.4000695597430516,0.019907967322719346,31,32
winequalitywhite,cb66c231-79d1-4068-ba22-3511e94386e4,0.4569151948825045,5,"robustScaler(False,False)",0.36327406261136097,0.38106420598855345,0.05774085365441015,0.36593483860004616,0.3817267874581064,0.05873065709076281,31,32
winequalitywhite,cb66c231-79d1-4068-ba22-3511e94386e4,0.4569151948825045,6,"extraTreesClassifier(50,'gini','sqrt',7,10,False,'balanced_subsample')",0.36462556787545514,0.38106420598855345,0.05826090086329409,,,,63,0
winequalitywhite,ee89d6ee-e954-4aa7-ba3d-5f2a6b230dd3,0.4315433814314936,0,selectFwe(0.009081526616090027),0.35548381348922786,0.3624063675402054,0.05477886427532358,0.3426703819020074,0.3505029813079228,0.04654443473897531,31,32
winequalitywhite,ee89d6ee-e954-4aa7-ba3d-5f2a6b230dd3,0.4315433814314936,1,maxAbsScaler(),0.37073731533612003,0.37367530786915926,0.030424330988546803,0.32789355198783054,0.34884670171179216,0.05791532768255214,31,32
winequalitywhite,ee89d6ee-e954-4aa7-ba3d-5f2a6b230dd3,0.4315433814314936,2,"nystroem('poly',3.783720160104937,68,3,-0.255101474055488)",0.3424441214625599,0.35843392198867463,0.04778503566692513,0.35530258355284206,0.3508820086850051,0.05348564139402721,31,32
winequalitywhite,ee89d6ee-e954-4aa7-ba3d-5f2a6b230dd3,0.4315433814314936,3,"fastICA(81,'deflation','arbitrary-variance','cube')",0.36041746895355187,0.3503528165486252,0.026152164385971937,0.3378909031709435,0.36042014476444,0.06512961135455955,31,32
winequalitywhite,ee89d6ee-e954-4aa7-ba3d-5f2a6b230dd3,0.4315433814314936,4,"pca(0.8947326171469987,True)",0.3252791292601865,0.34672306230072913,0.05793454906150585,0.3719311697488912,0.3680408377046823,0.028838642400771438,31,32
winequalitywhite,ee89d6ee-e954-4aa7-ba3d-5f2a6b230dd3,0.4315433814314936,5,"robustScaler(False,False)",0.3483422294253647,0.3513634199729053,0.051331628526203446,0.3495887914638749,0.35489867098079,0.050997703466137946,31,32
winequalitywhite,ee89d6ee-e954-4aa7-ba3d-5f2a6b230dd3,0.4315433814314936,6,"extraTreesClassifier(12,'entropy','sqrt',7,10,False,'balanced_subsample')",0.34897540379413167,0.3513634199729053,0.05116608360285883,,,,63,0
